feature_cohort_definition_id,window_id,cohort_id,total_count,feature_count,mean,sd,window_start,window_end,window_type,feature_name,covariate_id,covariate_name,analysis_id,database_id
155,3,133001182,510,-5,0.00196078431372549,0.04428074427700476,0,0,start,Sepsis during hospitalization,155003,Cohort during day 0 through 0 days start the index: Sepsis during hospitalization,10000,PREMIER
155,4,133000121,277,-5,0.0036101083032490976,0.06008417681261097,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,1,133002031,156,-5,0.01282051282051282,0.11286186173625716,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,2,133002031,156,-5,0.00641025641025641,0.08006407690254357,-30,-1,overlap,Sepsis during hospitalization,155002,Cohort during day -30 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,4,132000081,294,-5,0.003401360544217687,0.05832118435198043,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,1,133001021,155,-5,0.012903225806451613,0.11322295980007871,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,1,133001202,542,-5,0.005535055350553505,0.07426030594282193,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,4,133001002,451,-5,0.004434589800443459,0.06651868276238243,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,4,133001042,453,-5,0.004415011037527594,0.06637200700591508,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,2,133002041,155,-5,0.0064516129032258064,0.08032193289024989,-30,-1,overlap,Sepsis during hospitalization,155002,Cohort during day -30 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,2,133002062,548,-5,0.0018248175182481751,0.04271788288583805,-30,-1,overlap,Sepsis during hospitalization,155002,Cohort during day -30 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,2,133001251,197,-5,0.005076142131979695,0.07124704998790965,-30,-1,overlap,Sepsis during hospitalization,155002,Cohort during day -30 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,4,132001092,366,-5,0.00273224043715847,0.05227083734893167,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,3,133001042,453,-5,0.002207505518763797,0.046984098573493956,0,0,start,Sepsis during hospitalization,155003,Cohort during day 0 through 0 days start the index: Sepsis during hospitalization,10000,PREMIER
155,1,133002041,155,-5,0.012903225806451613,0.11322295980007871,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,1,132001031,150,-5,0.006666666666666667,0.08164965809277261,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,1,132002032,221,-5,0.004524886877828055,0.06726727939963124,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,4,132000121,246,-5,0.0040650406504065045,0.06375767130633384,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,4,132002062,364,-5,0.002747252747252747,0.052414241836095915,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,4,132002032,221,-5,0.004524886877828055,0.06726727939963124,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,4,132000021,213,-5,0.004694835680751174,0.06851887098275317,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,1,132001202,356,-5,0.0056179775280898875,0.07484752660761988,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,1,133000121,277,-5,0.007220216606498195,0.08481778352092317,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,1,133002002,503,-5,0.005964214711729622,0.07707433360158948,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,1,132002002,334,-5,0.005988023952095809,0.07726604621815206,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,4,132000041,165,-5,0.006060606060606061,0.0778498944161523,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,1,133001082,530,-5,0.005660377358490566,0.07509312262797374,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,3,133001012,405,-5,0.0024691358024691358,0.049690399499995326,0,0,start,Sepsis during hospitalization,155003,Cohort during day 0 through 0 days start the index: Sepsis during hospitalization,10000,PREMIER
155,1,133000021,397,-5,0.005037783375314861,0.07088766959157758,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,4,133001022,404,-5,0.0049504950495049506,0.07027240527178757,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,4,133001082,530,-5,0.0037735849056603774,0.061371422297652696,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,1,133001022,404,-5,0.0024752475247524753,0.04975185951049946,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,1,133002032,403,-5,0.0024813895781637717,0.04981354813867179,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,3,133000051,552,-5,0.0018115942028985507,0.04256282653793743,0,0,start,Sepsis during hospitalization,155003,Cohort during day 0 through 0 days start the index: Sepsis during hospitalization,10000,PREMIER
155,1,133000131,282,-5,0.0035460992907801418,0.05954913341754137,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,2,133000121,277,-5,0.0036101083032490976,0.06008417681261097,-30,-1,overlap,Sepsis during hospitalization,155002,Cohort during day -30 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,1,132001011,150,-5,0.006666666666666667,0.08164965809277261,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,4,133,559,-5,0.0035778175313059034,0.05976123887546846,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,3,133002002,503,-5,0.0019880715705765406,0.04458779620677098,0,0,start,Sepsis during hospitalization,155003,Cohort during day 0 through 0 days start the index: Sepsis during hospitalization,10000,PREMIER
155,2,133001031,155,-5,0.0064516129032258064,0.08032193289024989,-30,-1,overlap,Sepsis during hospitalization,155002,Cohort during day -30 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,2,133001021,155,-5,0.0064516129032258064,0.08032193289024989,-30,-1,overlap,Sepsis during hospitalization,155002,Cohort during day -30 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,1,132001012,222,-5,0.0045045045045045045,0.06711560552140243,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,4,132001032,222,-5,0.0045045045045045045,0.06711560552140243,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,4,133002032,403,-5,0.004962779156327543,0.07035932016830204,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,4,133001092,553,-5,0.003616636528028933,0.060083979980197426,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,1,133001052,527,-5,0.003795066413662239,0.06154552346436892,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,2,133002002,503,-5,0.0019880715705765406,0.04458779620677098,-30,-1,overlap,Sepsis during hospitalization,155002,Cohort during day -30 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,1,133001042,453,-5,0.004415011037527594,0.06637200700591508,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,4,132001252,187,-5,0.0053475935828877,0.07312724241271307,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,1,132001082,345,-5,0.005797101449275362,0.07602795150586811,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,4,133000021,397,-5,0.005037783375314861,0.07088766959157758,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,1,133001172,551,-5,0.0054446460980036296,0.07365356328732493,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,2,133001052,527,-5,0.0018975332068311196,0.04356068418690321,-30,-1,overlap,Sepsis during hospitalization,155002,Cohort during day -30 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,3,133001202,542,-5,0.0018450184501845018,0.04295367795875578,0,0,start,Sepsis during hospitalization,155003,Cohort during day 0 through 0 days start the index: Sepsis during hospitalization,10000,PREMIER
155,2,133,559,-5,0.0017889087656529517,0.042295493443781355,-30,-1,overlap,Sepsis during hospitalization,155002,Cohort during day -30 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,3,133001092,553,-5,0.0018083182640144665,0.04252432555625623,0,0,start,Sepsis during hospitalization,155003,Cohort during day 0 through 0 days start the index: Sepsis during hospitalization,10000,PREMIER
155,1,132001042,270,-5,0.003703703703703704,0.06085806194501846,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,4,132001012,222,-5,0.0045045045045045045,0.06711560552140243,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,4,132000051,368,-5,0.002717391304347826,0.05212860351426869,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,4,133002002,503,-5,0.0019880715705765406,0.04458779620677098,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,1,132000051,368,-5,0.005434782608695652,0.07362047226646508,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,2,133001172,551,-5,0.0018148820326678765,0.0426014322842305,-30,-1,overlap,Sepsis during hospitalization,155002,Cohort during day -30 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,4,133002062,548,-5,0.0036496350364963502,0.060356962673694885,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,1,133002062,548,-5,0.005474452554744526,0.07385415543377953,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,1,132002062,364,-5,0.005494505494505495,0.0740227607951281,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,4,133000051,552,-5,0.0036231884057971015,0.0601382802070233,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,1,132001032,222,-5,0.0045045045045045045,0.06711560552140243,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,1,133,559,-5,0.005366726296958855,0.07312653908693857,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,3,133000131,282,-5,0.0035460992907801418,0.05954913341754137,0,0,start,Sepsis during hospitalization,155003,Cohort during day 0 through 0 days start the index: Sepsis during hospitalization,10000,PREMIER
155,2,133000021,397,-5,0.0025188916876574307,0.05018856132284956,-30,-1,overlap,Sepsis during hospitalization,155002,Cohort during day -30 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,1,133001002,451,-5,0.004434589800443459,0.06651868276238243,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,2,133001092,553,-5,0.0018083182640144665,0.04252432555625623,-30,-1,overlap,Sepsis during hospitalization,155002,Cohort during day -30 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,1,133000051,552,-5,0.005434782608695652,0.07358706156709681,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,1,133001251,197,-5,0.015228426395939087,0.1227722863265895,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,1,133000031,314,-5,0.009554140127388535,0.09743249616366799,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,2,133001042,453,-5,0.002207505518763797,0.046984098573493956,-30,-1,overlap,Sepsis during hospitalization,155002,Cohort during day -30 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,1,132002041,150,-5,0.006666666666666667,0.08164965809277261,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,2,133000031,314,-5,0.0031847133757961785,0.05643326479831003,-30,-1,overlap,Sepsis during hospitalization,155002,Cohort during day -30 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,3,133001022,404,-5,0.0024752475247524753,0.04975185951049946,0,0,start,Sepsis during hospitalization,155003,Cohort during day 0 through 0 days start the index: Sepsis during hospitalization,10000,PREMIER
155,4,132,372,-5,0.002688172043010753,0.05184758473652126,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,1,133001182,510,-5,0.0058823529411764705,0.07654566983240331,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,3,133001002,451,-5,0.0022172949002217295,0.04708816093480111,0,0,start,Sepsis during hospitalization,155003,Cohort during day 0 through 0 days start the index: Sepsis during hospitalization,10000,PREMIER
155,4,133001052,527,-5,0.003795066413662239,0.06154552346436892,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,1,132001021,150,-5,0.006666666666666667,0.08164965809277261,-365,-1,overlap,Sepsis during hospitalization,155001,Cohort during day -365 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,4,133001202,542,-5,0.0036900369003690036,0.06068950592778244,0,30,start,Sepsis during hospitalization,155004,Cohort during day 0 through 30 days start the index: Sepsis during hospitalization,10000,PREMIER
155,2,133001002,451,-5,0.0022172949002217295,0.04708816093480111,-30,-1,overlap,Sepsis during hospitalization,155002,Cohort during day -30 through -1 days overlap the index: Sepsis during hospitalization,10000,PREMIER
155,3,133002062,548,-5,0.0018248175182481751,0.04271788288583805,0,0,start,Sepsis during hospitalization,155003,Cohort during day 0 through 0 days start the index: Sepsis during hospitalization,10000,PREMIER
156,1,133000031,314,-5,0.0031847133757961785,0.05643326479831003,-365,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156001,Cohort during day -365 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,2,132000031,207,-5,0.004830917874396135,0.06950480468569159,-30,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156002,Cohort during day -30 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,1,132000011,159,-5,0.012578616352201259,0.11179894836849429,-365,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156001,Cohort during day -365 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,2,133000031,314,-5,0.0031847133757961785,0.05643326479831003,-30,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156002,Cohort during day -30 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,1,133001021,155,-5,0.012903225806451613,0.11322295980007871,-365,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156001,Cohort during day -365 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,1,133,559,-5,0.0035778175313059034,0.05976123887546846,-365,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156001,Cohort during day -365 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,2,132001202,356,-5,0.0056179775280898875,0.07484752660761988,-30,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156002,Cohort during day -30 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,1,133000041,245,-5,0.004081632653061225,0.06388765649999399,-365,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156001,Cohort during day -365 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,2,133001092,553,-5,0.003616636528028933,0.060083979980197426,-30,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156002,Cohort during day -30 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,1,132000051,368,-5,0.005434782608695652,0.07362047226646508,-365,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156001,Cohort during day -365 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,2,132001251,185,-5,0.010810810810810811,0.10369212315422188,-30,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156002,Cohort during day -30 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,2,132002031,151,-5,0.013245033112582781,0.11470280245849371,-30,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156002,Cohort during day -30 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,2,133001251,197,-5,0.01015228426395939,0.10050117857650089,-30,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156002,Cohort during day -30 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,1,133001011,154,-5,0.006493506493506494,0.08058229640253803,-365,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156001,Cohort during day -365 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,2,132001092,366,-5,0.00546448087431694,0.07382079445413305,-30,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156002,Cohort during day -30 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,2,132000041,165,-5,0.006060606060606061,0.0778498944161523,-30,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156002,Cohort during day -30 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,1,132001202,356,-5,0.0056179775280898875,0.07484752660761988,-365,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156001,Cohort during day -365 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,2,132002002,334,-5,0.005988023952095809,0.07726604621815206,-30,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156002,Cohort during day -30 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,2,133001021,155,-5,0.012903225806451613,0.11322295980007871,-30,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156002,Cohort during day -30 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,1,133000121,277,-5,0.007220216606498195,0.08481778352092317,-365,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156001,Cohort during day -365 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,1,132001082,345,-5,0.005797101449275362,0.07602795150586811,-365,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156001,Cohort during day -365 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,2,133001182,510,-5,0.00196078431372549,0.04428074427700476,-30,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156002,Cohort during day -30 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,1,132002031,151,-5,0.013245033112582781,0.11470280245849371,-365,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156001,Cohort during day -365 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,1,132,372,-5,0.005376344086021506,0.07322467202062558,-365,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156001,Cohort during day -365 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,1,133001172,551,-5,0.003629764065335753,0.06019272791880984,-365,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156001,Cohort during day -365 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,2,133001082,530,-5,0.0037735849056603774,0.061371422297652696,-30,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156002,Cohort during day -30 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,2,132000051,368,-5,0.005434782608695652,0.07362047226646508,-30,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156002,Cohort during day -30 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,1,133001031,155,-5,0.012903225806451613,0.11322295980007871,-365,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156001,Cohort during day -365 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,2,133001202,542,-5,0.0036900369003690036,0.06068950592778244,-30,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156002,Cohort during day -30 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,1,132001092,366,-5,0.00546448087431694,0.07382079445413305,-365,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156001,Cohort during day -365 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,2,133000041,245,-5,0.004081632653061225,0.06388765649999399,-30,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156002,Cohort during day -30 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,1,132001021,150,-5,0.013333333333333334,0.11508191810497581,-365,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156001,Cohort during day -365 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,1,132000041,165,-5,0.006060606060606061,0.0778498944161523,-365,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156001,Cohort during day -365 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,2,133000121,277,-5,0.007220216606498195,0.08481778352092317,-30,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156002,Cohort during day -30 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,2,132,372,-5,0.005376344086021506,0.07322467202062558,-30,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156002,Cohort during day -30 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,1,132002002,334,-5,0.005988023952095809,0.07726604621815206,-365,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156001,Cohort during day -365 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,2,132001021,150,-5,0.013333333333333334,0.11508191810497581,-30,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156002,Cohort during day -30 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,1,133002062,548,-5,0.0036496350364963502,0.060356962673694885,-365,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156001,Cohort during day -365 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,2,133001172,551,-5,0.003629764065335753,0.06019272791880984,-30,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156002,Cohort during day -30 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,1,132002041,150,-5,0.013333333333333334,0.11508191810497581,-365,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156001,Cohort during day -365 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,1,132000031,207,-5,0.004830917874396135,0.06950480468569159,-365,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156001,Cohort during day -365 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
156,1,133002031,156,-5,0.01282051282051282,0.11286186173625716,-365,-1,overlap,Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,156001,Cohort during day -365 through -1 days overlap the index: Venous thromboembolic (pulmonary embolism and deep vein thrombosis) events,10000,PREMIER
