covariate_id,covariate_name,covariate_analysis_id
4341650212,condition_era group during day -30 through 0 days relative to index: Liver disorder due to infection,212
4342655210,condition_era group during day -365 through 0 days relative to index: Ulceration of small intestine,210
4342655212,condition_era group during day -30 through 0 days relative to index: Ulceration of small intestine,212
4342872210,condition_era group during day -365 through 0 days relative to index: Pancreatic duct disorder,210
4342872212,condition_era group during day -30 through 0 days relative to index: Pancreatic duct disorder,212
19000537410,drug_era group during day -365 through 0 days relative to index: Threonine,410
19000537412,drug_era group during day -30 through 0 days relative to index: Threonine,412
19003953410,drug_era group during day -365 through 0 days relative to index: Rocuronium,410
19003953412,drug_era group during day -30 through 0 days relative to index: Rocuronium,412
19004724410,drug_era group during day -365 through 0 days relative to index: Methionine,410
19004724412,drug_era group during day -30 through 0 days relative to index: Methionine,412
19005046410,drug_era group during day -365 through 0 days relative to index: pyridoxine,410
19005046412,drug_era group during day -30 through 0 days relative to index: pyridoxine,412
19005046413,drug_era group during day 0 through 0 days relative to index: pyridoxine,413
19005512410,drug_era group during day -365 through 0 days relative to index: Trimebutine,410
19005512412,drug_era group during day -30 through 0 days relative to index: Trimebutine,412
19005512413,drug_era group during day 0 through 0 days relative to index: Trimebutine,413
19006186410,drug_era group during day -365 through 0 days relative to index: Tryptophan,410
19006186412,drug_era group during day -30 through 0 days relative to index: Tryptophan,412
19006410410,drug_era group during day -365 through 0 days relative to index: Arginine,410
19006410412,drug_era group during day -30 through 0 days relative to index: Arginine,412
19006586410,drug_era group during day -365 through 0 days relative to index: rufinamide,410
19006586412,drug_era group during day -30 through 0 days relative to index: rufinamide,412
19006586413,drug_era group during day 0 through 0 days relative to index: rufinamide,413
19006692410,drug_era group during day -365 through 0 days relative to index: Tyrosine,410
19006692412,drug_era group during day -30 through 0 days relative to index: Tyrosine,412
19007572410,drug_era group during day -365 through 0 days relative to index: Valine,410
19007572412,drug_era group during day -30 through 0 days relative to index: Valine,412
19008009410,drug_era group during day -365 through 0 days relative to index: Cosyntropin,410
19008339410,drug_era group during day -365 through 0 days relative to index: Vitamin A,410
19008339412,drug_era group during day -30 through 0 days relative to index: Vitamin A,412
19008339413,drug_era group during day 0 through 0 days relative to index: Vitamin A,413
19008897410,drug_era group during day -365 through 0 days relative to index: manganese sulfate,410
19008897412,drug_era group during day -30 through 0 days relative to index: manganese sulfate,412
19009145410,drug_era group during day -365 through 0 days relative to index: mequitazine,410
19009145412,drug_era group during day -30 through 0 days relative to index: mequitazine,412
19009145413,drug_era group during day 0 through 0 days relative to index: mequitazine,413
19009705410,drug_era group during day -365 through 0 days relative to index: lenograstim,410
19009705412,drug_era group during day -30 through 0 days relative to index: lenograstim,412
19009705413,drug_era group during day 0 through 0 days relative to index: lenograstim,413
19010309410,drug_era group during day -365 through 0 days relative to index: Water,410
19010309412,drug_era group during day -30 through 0 days relative to index: Water,412
19010309413,drug_era group during day 0 through 0 days relative to index: Water,413
19011035410,drug_era group during day -365 through 0 days relative to index: Lactate,410
19011035412,drug_era group during day -30 through 0 days relative to index: Lactate,412
19011339410,drug_era group during day -365 through 0 days relative to index: mosapride,410
19011339412,drug_era group during day -30 through 0 days relative to index: mosapride,412
19011339413,drug_era group during day 0 through 0 days relative to index: mosapride,413
19011773410,drug_era group during day -365 through 0 days relative to index: Ascorbic Acid,410
19011773412,drug_era group during day -30 through 0 days relative to index: Ascorbic Acid,412
19011773413,drug_era group during day 0 through 0 days relative to index: Ascorbic Acid,413
19012686410,drug_era group during day -365 through 0 days relative to index: Aspartic Acid,410
19012686412,drug_era group during day -30 through 0 days relative to index: Aspartic Acid,412
19012925410,drug_era group during day -365 through 0 days relative to index: silodosin,410
19014977410,drug_era group during day -365 through 0 days relative to index: Nicorandil,410
19015768410,drug_era group during day -365 through 0 days relative to index: Methoxy polyethylene glycol-epoetin beta,410
19016463410,drug_era group during day -365 through 0 days relative to index: Benserazide,410
19016463412,drug_era group during day -30 through 0 days relative to index: Benserazide,412
19016463413,drug_era group during day 0 through 0 days relative to index: Benserazide,413
19016749410,drug_era group during day -365 through 0 days relative to index: remifentanil,410
19016749412,drug_era group during day -30 through 0 days relative to index: remifentanil,412
19017742410,drug_era group during day -365 through 0 days relative to index: febuxostat,410
19017742412,drug_era group during day -30 through 0 days relative to index: febuxostat,412
19017742413,drug_era group during day 0 through 0 days relative to index: febuxostat,413
19018403410,drug_era group during day -365 through 0 days relative to index: racecadotril,410
19018419410,drug_era group during day -365 through 0 days relative to index: Niacinamide,410
19018419412,drug_era group during day -30 through 0 days relative to index: Niacinamide,412
19018419413,drug_era group during day 0 through 0 days relative to index: Niacinamide,413
19018544410,drug_era group during day -365 through 0 days relative to index: Calcium,410
19018544412,drug_era group during day -30 through 0 days relative to index: Calcium,412
19018544413,drug_era group during day 0 through 0 days relative to index: Calcium,413
19019620410,drug_era group during day -365 through 0 days relative to index: Benzydamine,410
19019620412,drug_era group during day -30 through 0 days relative to index: Benzydamine,412
19019620413,drug_era group during day 0 through 0 days relative to index: Benzydamine,413
19024770410,drug_era group during day -365 through 0 days relative to index: Biotin,410
19024770412,drug_era group during day -30 through 0 days relative to index: Biotin,412
19024770413,drug_era group during day 0 through 0 days relative to index: Biotin,413
19025274410,drug_era group during day -365 through 0 days relative to index: Oxygen,410
19025274412,drug_era group during day -30 through 0 days relative to index: Oxygen,412
19025274413,drug_era group during day 0 through 0 days relative to index: Oxygen,413
19026459410,drug_era group during day -365 through 0 days relative to index: tapentadol,410
19026459412,drug_era group during day -30 through 0 days relative to index: tapentadol,412
19026459413,drug_era group during day 0 through 0 days relative to index: tapentadol,413
19026739410,drug_era group during day -365 through 0 days relative to index: Pantothenic Acid,410
19026739412,drug_era group during day -30 through 0 days relative to index: Pantothenic Acid,412
19026739413,drug_era group during day 0 through 0 days relative to index: Pantothenic Acid,413
19027362410,drug_era group during day -365 through 0 days relative to index: potassium phosphate,410
19027362412,drug_era group during day -30 through 0 days relative to index: potassium phosphate,412
19027958410,drug_era group during day -365 through 0 days relative to index: fesoterodine,410
19030059410,drug_era group during day -365 through 0 days relative to index: alginic acid,410
19030059412,drug_era group during day -30 through 0 days relative to index: alginic acid,412
19030059413,drug_era group during day 0 through 0 days relative to index: alginic acid,413
19034009410,drug_era group during day -365 through 0 days relative to index: ambroxol-theophylline-7-acetate,410
19034009412,drug_era group during day -30 through 0 days relative to index: ambroxol-theophylline-7-acetate,412
19034009413,drug_era group during day 0 through 0 days relative to index: ambroxol-theophylline-7-acetate,413
19035577410,drug_era group during day -365 through 0 days relative to index: Phenylalanine,410
19035577412,drug_era group during day -30 through 0 days relative to index: Phenylalanine,412
19035631410,drug_era group during day -365 through 0 days relative to index: Calcitriol,410
19035631412,drug_era group during day -30 through 0 days relative to index: Calcitriol,412
19035631413,drug_era group during day 0 through 0 days relative to index: Calcitriol,413
19035704410,drug_era group during day -365 through 0 days relative to index: Calcium Carbonate,410
19035704412,drug_era group during day -30 through 0 days relative to index: Calcium Carbonate,412
19035704413,drug_era group during day 0 through 0 days relative to index: Calcium Carbonate,413
19036781410,drug_era group during day -365 through 0 days relative to index: Calcium Chloride,410
19036781412,drug_era group during day -30 through 0 days relative to index: Calcium Chloride,412
19037038410,drug_era group during day -365 through 0 days relative to index: Calcium Gluconate,410
19037706410,drug_era group during day -365 through 0 days relative to index: bismuth oxide,410
19037706412,drug_era group during day -30 through 0 days relative to index: bismuth oxide,412
19037706413,drug_era group during day 0 through 0 days relative to index: bismuth oxide,413
19037833410,drug_era group during day -365 through 0 days relative to index: Domperidone,410
19038464410,drug_era group during day -365 through 0 days relative to index: soy protein isolate,410
19038464412,drug_era group during day -30 through 0 days relative to index: soy protein isolate,412
19040606410,drug_era group during day -365 through 0 days relative to index: Carbimazole,410
19041843410,drug_era group during day -365 through 0 days relative to index: Carbocysteine,410
19041843412,drug_era group during day -30 through 0 days relative to index: Carbocysteine,412
19041843413,drug_era group during day 0 through 0 days relative to index: Carbocysteine,413
19043191410,drug_era group during day -365 through 0 days relative to index: tulobuterol,410
19043191412,drug_era group during day -30 through 0 days relative to index: tulobuterol,412
19044522410,drug_era group during day -365 through 0 days relative to index: Zinc Sulfate,410
19044522412,drug_era group during day -30 through 0 days relative to index: Zinc Sulfate,412
19044727410,drug_era group during day -365 through 0 days relative to index: Vitamin K 1,410
19044727412,drug_era group during day -30 through 0 days relative to index: Vitamin K 1,412
19045045410,drug_era group during day -365 through 0 days relative to index: Ergocalciferol,410
19045045412,drug_era group during day -30 through 0 days relative to index: Ergocalciferol,412
19045045413,drug_era group during day 0 through 0 days relative to index: Ergocalciferol,413
19048026410,drug_era group during day -365 through 0 days relative to index: cobamamide,410
19048026412,drug_era group during day -30 through 0 days relative to index: cobamamide,412
19049105410,drug_era group during day -365 through 0 days relative to index: Potassium Chloride,410
19049105412,drug_era group during day -30 through 0 days relative to index: Potassium Chloride,412
19049105413,drug_era group during day 0 through 0 days relative to index: Potassium Chloride,413
19049877410,drug_era group during day -365 through 0 days relative to index: chromic chloride,410
19050832410,drug_era group during day -365 through 0 days relative to index: clobazam,410
19050832412,drug_era group during day -30 through 0 days relative to index: clobazam,412
19050832413,drug_era group during day 0 through 0 days relative to index: clobazam,413
19052489410,drug_era group during day -365 through 0 days relative to index: Alanine,410
19052489412,drug_era group during day -30 through 0 days relative to index: Alanine,412
19052736410,drug_era group during day -365 through 0 days relative to index: Proline,410
19052736412,drug_era group during day -30 through 0 days relative to index: Proline,412
19057346410,drug_era group during day -365 through 0 days relative to index: Copper Sulfate,410
19057346412,drug_era group during day -30 through 0 days relative to index: Copper Sulfate,412
19058092410,drug_era group during day -365 through 0 days relative to index: Gelatin,410
19058092412,drug_era group during day -30 through 0 days relative to index: Gelatin,412
19058572410,drug_era group during day -365 through 0 days relative to index: Calcium Citrate,410
19058572412,drug_era group during day -30 through 0 days relative to index: Calcium Citrate,412
19058896410,drug_era group during day -365 through 0 days relative to index: calcium lactate,410
19058933410,drug_era group during day -365 through 0 days relative to index: erdosteine,410
19058933412,drug_era group during day -30 through 0 days relative to index: erdosteine,412
19058933413,drug_era group during day 0 through 0 days relative to index: erdosteine,413
19059796410,drug_era group during day -365 through 0 days relative to index: Gliclazide,410
19059796412,drug_era group during day -30 through 0 days relative to index: Gliclazide,412
19059796413,drug_era group during day 0 through 0 days relative to index: Gliclazide,413
19060985410,drug_era group during day -365 through 0 days relative to index: Glutamine,410
19060985412,drug_era group during day -30 through 0 days relative to index: Glutamine,412
19062817410,drug_era group during day -365 through 0 days relative to index: Riboflavin,410
19062817412,drug_era group during day -30 through 0 days relative to index: Riboflavin,412
19062817413,drug_era group during day 0 through 0 days relative to index: Riboflavin,413
19066774410,drug_era group during day -365 through 0 days relative to index: Serine,410
19066774412,drug_era group during day -30 through 0 days relative to index: Serine,412
19066992410,drug_era group during day -365 through 0 days relative to index: Silymarin,410
19066992412,drug_era group during day -30 through 0 days relative to index: Silymarin,412
19069149410,drug_era group during day -365 through 0 days relative to index: Histidine,410
19069149412,drug_era group during day -30 through 0 days relative to index: Histidine,412
19070224410,drug_era group during day -365 through 0 days relative to index: Soybean Oil,410
19070224412,drug_era group during day -30 through 0 days relative to index: Soybean Oil,412
19070224413,drug_era group during day 0 through 0 days relative to index: Soybean Oil,413
19071236410,drug_era group during day -365 through 0 days relative to index: lactitol,410
19077117410,drug_era group during day -365 through 0 days relative to index: Hetastarch,410
19077884410,drug_era group during day -365 through 0 days relative to index: Sodium Acetate,410
19077884412,drug_era group during day -30 through 0 days relative to index: Sodium Acetate,412
19077884413,drug_era group during day 0 through 0 days relative to index: Sodium Acetate,413
19078092410,drug_era group during day -365 through 0 days relative to index: Sodium gluconate,410
19078092412,drug_era group during day -30 through 0 days relative to index: Sodium gluconate,412
19078092413,drug_era group during day 0 through 0 days relative to index: Sodium gluconate,413
19078399410,drug_era group during day -365 through 0 days relative to index: Teicoplanin,410
19078399412,drug_era group during day -30 through 0 days relative to index: Teicoplanin,412
19081224410,drug_era group during day -365 through 0 days relative to index: Iopamidol,410
19081224412,drug_era group during day -30 through 0 days relative to index: Iopamidol,412
19082306410,drug_era group during day -365 through 0 days relative to index: Isoleucine,410
19082306412,drug_era group during day -30 through 0 days relative to index: Isoleucine,412
19088167410,drug_era group during day -365 through 0 days relative to index: Ambroxol,410
19088167412,drug_era group during day -30 through 0 days relative to index: Ambroxol,412
19088167413,drug_era group during day 0 through 0 days relative to index: Ambroxol,413
19088571410,drug_era group during day -365 through 0 days relative to index: Leucine,410
19088571412,drug_era group during day -30 through 0 days relative to index: Leucine,412
19092167410,drug_era group during day -365 through 0 days relative to index: Sodium Acetate Trihydrate,410
19092377410,drug_era group during day -365 through 0 days relative to index: Lysine,410
19092377412,drug_era group during day -30 through 0 days relative to index: Lysine,412
19092849410,drug_era group during day -365 through 0 days relative to index: Magnesium Chloride,410
19092849412,drug_era group during day -30 through 0 days relative to index: Magnesium Chloride,412
19092849413,drug_era group during day 0 through 0 days relative to index: Magnesium Chloride,413
19095091410,drug_era group during day -365 through 0 days relative to index: potassium carbonate,410
19095091412,drug_era group during day -30 through 0 days relative to index: potassium carbonate,412
19095164410,drug_era group during day -365 through 0 days relative to index: Cholecalciferol,410
19095164412,drug_era group during day -30 through 0 days relative to index: Cholecalciferol,412
19095164413,drug_era group during day 0 through 0 days relative to index: Cholecalciferol,413
19098505410,drug_era group during day -365 through 0 days relative to index: Ginkgo Biloba Leaf Extract,410
19098505412,drug_era group during day -30 through 0 days relative to index: Ginkgo Biloba Leaf Extract,412
19110701410,drug_era group during day -365 through 0 days relative to index: Fish Oils,410
19110701412,drug_era group during day -30 through 0 days relative to index: Fish Oils,412
19110701413,drug_era group during day 0 through 0 days relative to index: Fish Oils,413
19111620410,drug_era group during day -365 through 0 days relative to index: Folic Acid,410
19111620412,drug_era group during day -30 through 0 days relative to index: Folic Acid,412
19111620413,drug_era group during day 0 through 0 days relative to index: Folic Acid,413
19112563410,drug_era group during day -365 through 0 days relative to index: Calcium polystyrene sulfonate product,410
19112563412,drug_era group during day -30 through 0 days relative to index: Calcium polystyrene sulfonate product,412
19112563413,drug_era group during day 0 through 0 days relative to index: Calcium polystyrene sulfonate product,413
19132965410,drug_era group during day -365 through 0 days relative to index: Plantago Seed,410
19132965412,drug_era group during day -30 through 0 days relative to index: Plantago Seed,412
19136247410,drug_era group during day -365 through 0 days relative to index: Sucrose,410
19136247412,drug_era group during day -30 through 0 days relative to index: Sucrose,412
19137056410,drug_era group during day -365 through 0 days relative to index: Theobromine,410
19137056412,drug_era group during day -30 through 0 days relative to index: Theobromine,412
19137056413,drug_era group during day 0 through 0 days relative to index: Theobromine,413
19137312410,drug_era group during day -365 through 0 days relative to index: Thiamine,410
19137312412,drug_era group during day -30 through 0 days relative to index: Thiamine,412
19137312413,drug_era group during day 0 through 0 days relative to index: Thiamine,413
21493467702,measurement during day -365 through 0 days relative to index: Salmonella enterica+bongori DNA [Presence] in Stool by NAA with non-probe detection,702
21493469702,measurement during day -365 through 0 days relative to index: Vibrio cholerae DNA [Presence] in Stool by NAA with non-probe detection,702
21493560702,measurement during day -365 through 0 days relative to index: Escherichia coli Stx1 and Stx2 toxin stx1+stx2 genes [Presence] in Stool by NAA with probe detection,702
21493566702,measurement during day -365 through 0 days relative to index: Clostridioides difficile toxin A+B tcdA+tcdB genes [Presence] in Stool by NAA with probe detection,702
21600001410,drug_era group during day -365 through 0 days relative to index: ALIMENTARY TRACT AND METABOLISM,410
21600001412,drug_era group during day -30 through 0 days relative to index: ALIMENTARY TRACT AND METABOLISM,412
21600001413,drug_era group during day 0 through 0 days relative to index: ALIMENTARY TRACT AND METABOLISM,413
21600002410,drug_era group during day -365 through 0 days relative to index: STOMATOLOGICAL PREPARATIONS,410
21600002412,drug_era group during day -30 through 0 days relative to index: STOMATOLOGICAL PREPARATIONS,412
21600002413,drug_era group during day 0 through 0 days relative to index: STOMATOLOGICAL PREPARATIONS,413
21600003410,drug_era group during day -365 through 0 days relative to index: STOMATOLOGICAL PREPARATIONS,410
21600003412,drug_era group during day -30 through 0 days relative to index: STOMATOLOGICAL PREPARATIONS,412
21600003413,drug_era group during day 0 through 0 days relative to index: STOMATOLOGICAL PREPARATIONS,413
21600011410,drug_era group during day -365 through 0 days relative to index: Antiinfectives and antiseptics for local oral treatment,410
21600011412,drug_era group during day -30 through 0 days relative to index: Antiinfectives and antiseptics for local oral treatment,412
21600011413,drug_era group during day 0 through 0 days relative to index: Antiinfectives and antiseptics for local oral treatment,413
21600033410,drug_era group during day -365 through 0 days relative to index: Corticosteroids for local oral treatment,410
21600033412,drug_era group during day -30 through 0 days relative to index: Corticosteroids for local oral treatment,412
21600033413,drug_era group during day 0 through 0 days relative to index: Corticosteroids for local oral treatment,413
21600038410,drug_era group during day -365 through 0 days relative to index: Other agents for local oral treatment,410
21600038412,drug_era group during day -30 through 0 days relative to index: Other agents for local oral treatment,412
21600038413,drug_era group during day 0 through 0 days relative to index: Other agents for local oral treatment,413
21600046410,drug_era group during day -365 through 0 days relative to index: DRUGS FOR ACID RELATED DISORDERS,410
21600046412,drug_era group during day -30 through 0 days relative to index: DRUGS FOR ACID RELATED DISORDERS,412
21600046413,drug_era group during day 0 through 0 days relative to index: DRUGS FOR ACID RELATED DISORDERS,413
21600047410,drug_era group during day -365 through 0 days relative to index: ANTACIDS,410
21600047412,drug_era group during day -30 through 0 days relative to index: ANTACIDS,412
21600047413,drug_era group during day 0 through 0 days relative to index: ANTACIDS,413
21600048410,drug_era group during day -365 through 0 days relative to index: Magnesium compounds,410
21600048412,drug_era group during day -30 through 0 days relative to index: Magnesium compounds,412
21600048413,drug_era group during day 0 through 0 days relative to index: Magnesium compounds,413
21600080410,drug_era group during day -365 through 0 days relative to index: DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),410
21600080412,drug_era group during day -30 through 0 days relative to index: DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),412
21600080413,drug_era group during day 0 through 0 days relative to index: DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),413
21600081410,drug_era group during day -365 through 0 days relative to index: H2-receptor antagonists,410
21600081412,drug_era group during day -30 through 0 days relative to index: H2-receptor antagonists,412
21600081413,drug_era group during day 0 through 0 days relative to index: H2-receptor antagonists,413
21600095410,drug_era group during day -365 through 0 days relative to index: Proton pump inhibitors,410
21600095412,drug_era group during day -30 through 0 days relative to index: Proton pump inhibitors,412
21600095413,drug_era group during day 0 through 0 days relative to index: Proton pump inhibitors,413
21600109410,drug_era group during day -365 through 0 days relative to index: Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD),410
21600109412,drug_era group during day -30 through 0 days relative to index: Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD),412
21600109413,drug_era group during day 0 through 0 days relative to index: Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD),413
21600127410,drug_era group during day -365 through 0 days relative to index: DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,410
21600127412,drug_era group during day -30 through 0 days relative to index: DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,412
21600127413,drug_era group during day 0 through 0 days relative to index: DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,413
21600128410,drug_era group during day -365 through 0 days relative to index: DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,410
21600128412,drug_era group during day -30 through 0 days relative to index: DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,412
21600128413,drug_era group during day 0 through 0 days relative to index: DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,413
21600129410,"drug_era group during day -365 through 0 days relative to index: Synthetic anticholinergics, esters with tertiary amino group",410
21600129412,"drug_era group during day -30 through 0 days relative to index: Synthetic anticholinergics, esters with tertiary amino group",412
21600129413,"drug_era group during day 0 through 0 days relative to index: Synthetic anticholinergics, esters with tertiary amino group",413
21600139410,"drug_era group during day -365 through 0 days relative to index: Synthetic anticholinergics, quaternary ammonium compounds",410
21600190410,"drug_era group during day -365 through 0 days relative to index: BELLADONNA AND DERIVATIVES, PLAIN",410
21600190412,"drug_era group during day -30 through 0 days relative to index: BELLADONNA AND DERIVATIVES, PLAIN",412
21600191410,"drug_era group during day -365 through 0 days relative to index: Belladonna alkaloids, tertiary amines",410
21600191412,"drug_era group during day -30 through 0 days relative to index: Belladonna alkaloids, tertiary amines",412
21600279410,drug_era group during day -365 through 0 days relative to index: CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,410
21600279412,drug_era group during day -30 through 0 days relative to index: CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,412
21600279413,drug_era group during day 0 through 0 days relative to index: CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,413
21600280410,drug_era group during day -365 through 0 days relative to index: Adrenergic and dopaminergic agents,410
21600280412,drug_era group during day -30 through 0 days relative to index: Adrenergic and dopaminergic agents,412
21600280413,drug_era group during day 0 through 0 days relative to index: Adrenergic and dopaminergic agents,413
21600315410,drug_era group during day -365 through 0 days relative to index: VASODILATORS USED IN CARDIAC DISEASES,410
21600337410,drug_era group during day -365 through 0 days relative to index: Other vasodilators used in cardiac diseases,410
21600360410,drug_era group during day -365 through 0 days relative to index: OTHER CARDIAC PREPARATIONS,410
21600360412,drug_era group during day -30 through 0 days relative to index: OTHER CARDIAC PREPARATIONS,412
21600360413,drug_era group during day 0 through 0 days relative to index: OTHER CARDIAC PREPARATIONS,413
21600363410,drug_era group during day -365 through 0 days relative to index: Other cardiac preparations,410
21600363412,drug_era group during day -30 through 0 days relative to index: Other cardiac preparations,412
21600363413,drug_era group during day 0 through 0 days relative to index: Other cardiac preparations,413
21600482410,drug_era group during day -365 through 0 days relative to index: PROPULSIVES,410
21600482412,drug_era group during day -30 through 0 days relative to index: PROPULSIVES,412
21600482413,drug_era group during day 0 through 0 days relative to index: PROPULSIVES,413
21600483410,drug_era group during day -365 through 0 days relative to index: Propulsives,410
21600483412,drug_era group during day -30 through 0 days relative to index: Propulsives,412
21600483413,drug_era group during day 0 through 0 days relative to index: Propulsives,413
21600490410,drug_era group during day -365 through 0 days relative to index: ANTIEMETICS AND ANTINAUSEANTS,410
21600490412,drug_era group during day -30 through 0 days relative to index: ANTIEMETICS AND ANTINAUSEANTS,412
21600490413,drug_era group during day 0 through 0 days relative to index: ANTIEMETICS AND ANTINAUSEANTS,413
21600491410,drug_era group during day -365 through 0 days relative to index: ANTIEMETICS AND ANTINAUSEANTS,410
21600491412,drug_era group during day -30 through 0 days relative to index: ANTIEMETICS AND ANTINAUSEANTS,412
21600491413,drug_era group during day 0 through 0 days relative to index: ANTIEMETICS AND ANTINAUSEANTS,413
21600492410,drug_era group during day -365 through 0 days relative to index: Serotonin (5HT3) antagonists,410
21600492412,drug_era group during day -30 through 0 days relative to index: Serotonin (5HT3) antagonists,412
21600492413,drug_era group during day 0 through 0 days relative to index: Serotonin (5HT3) antagonists,413
21600509410,drug_era group during day -365 through 0 days relative to index: BILE AND LIVER THERAPY,410
21600509412,drug_era group during day -30 through 0 days relative to index: BILE AND LIVER THERAPY,412
21600510410,drug_era group during day -365 through 0 days relative to index: BILE THERAPY,410
21600510412,drug_era group during day -30 through 0 days relative to index: BILE THERAPY,412
21600511410,drug_era group during day -365 through 0 days relative to index: Bile acids and derivatives,410
21600511412,drug_era group during day -30 through 0 days relative to index: Bile acids and derivatives,412
21600521410,"drug_era group during day -365 through 0 days relative to index: LIVER THERAPY, LIPOTROPICS",410
21600521412,"drug_era group during day -30 through 0 days relative to index: LIVER THERAPY, LIPOTROPICS",412
21600522410,drug_era group during day -365 through 0 days relative to index: Liver therapy,410
21600522412,drug_era group during day -30 through 0 days relative to index: Liver therapy,412
21600531410,drug_era group during day -365 through 0 days relative to index: DRUGS FOR CONSTIPATION,410
21600531412,drug_era group during day -30 through 0 days relative to index: DRUGS FOR CONSTIPATION,412
21600531413,drug_era group during day 0 through 0 days relative to index: DRUGS FOR CONSTIPATION,413
21600532410,drug_era group during day -365 through 0 days relative to index: DRUGS FOR CONSTIPATION,410
21600532412,drug_era group during day -30 through 0 days relative to index: DRUGS FOR CONSTIPATION,412
21600532413,drug_era group during day 0 through 0 days relative to index: DRUGS FOR CONSTIPATION,413
21600554410,drug_era group during day -365 through 0 days relative to index: Bulk-forming laxatives,410
21600554412,drug_era group during day -30 through 0 days relative to index: Bulk-forming laxatives,412
21600554413,drug_era group during day 0 through 0 days relative to index: Bulk-forming laxatives,413
21600565410,drug_era group during day -365 through 0 days relative to index: Osmotically acting laxatives,410
21600565412,drug_era group during day -30 through 0 days relative to index: Osmotically acting laxatives,412
21600565413,drug_era group during day 0 through 0 days relative to index: Osmotically acting laxatives,413
21600583410,drug_era group during day -365 through 0 days relative to index: Enemas,410
21600583412,drug_era group during day -30 through 0 days relative to index: Enemas,412
21600596410,drug_era group during day -365 through 0 days relative to index: Other drugs for constipation,410
21600596412,drug_era group during day -30 through 0 days relative to index: Other drugs for constipation,412
21600600410,"drug_era group during day -365 through 0 days relative to index: ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",410
21600600412,"drug_era group during day -30 through 0 days relative to index: ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",412
21600600413,"drug_era group during day 0 through 0 days relative to index: ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",413
21600601410,drug_era group during day -365 through 0 days relative to index: INTESTINAL ANTIINFECTIVES,410
21600601412,drug_era group during day -30 through 0 days relative to index: INTESTINAL ANTIINFECTIVES,412
21600602410,drug_era group during day -365 through 0 days relative to index: Antibiotics,410
21600602412,drug_era group during day -30 through 0 days relative to index: Antibiotics,412
21600642410,drug_era group during day -365 through 0 days relative to index: ANTIPROPULSIVES,410
21600642412,drug_era group during day -30 through 0 days relative to index: ANTIPROPULSIVES,412
21600643410,drug_era group during day -365 through 0 days relative to index: Antipropulsives,410
21600643412,drug_era group during day -30 through 0 days relative to index: Antipropulsives,412
21600651410,drug_era group during day -365 through 0 days relative to index: INTESTINAL ANTIINFLAMMATORY AGENTS,410
21600651412,drug_era group during day -30 through 0 days relative to index: INTESTINAL ANTIINFLAMMATORY AGENTS,412
21600651413,drug_era group during day 0 through 0 days relative to index: INTESTINAL ANTIINFLAMMATORY AGENTS,413
21600652410,drug_era group during day -365 through 0 days relative to index: Corticosteroids acting locally,410
21600652412,drug_era group during day -30 through 0 days relative to index: Corticosteroids acting locally,412
21600652413,drug_era group during day 0 through 0 days relative to index: Corticosteroids acting locally,413
21600667410,drug_era group during day -365 through 0 days relative to index: ANTIDIARRHEAL MICROORGANISMS,410
21600668410,drug_era group during day -365 through 0 days relative to index: Antidiarrheal microorganisms,410
21600672410,drug_era group during day -365 through 0 days relative to index: OTHER ANTIDIARRHEALS,410
21600673410,drug_era group during day -365 through 0 days relative to index: Other antidiarrheals,410
21600697410,"drug_era group during day -365 through 0 days relative to index: DIGESTIVES, INCL. ENZYMES",410
21600697412,"drug_era group during day -30 through 0 days relative to index: DIGESTIVES, INCL. ENZYMES",412
21600698410,"drug_era group during day -365 through 0 days relative to index: DIGESTIVES, INCL. ENZYMES",410
21600698412,"drug_era group during day -30 through 0 days relative to index: DIGESTIVES, INCL. ENZYMES",412
21600704410,drug_era group during day -365 through 0 days relative to index: Acid preparations,410
21600704412,drug_era group during day -30 through 0 days relative to index: Acid preparations,412
21600712410,drug_era group during day -365 through 0 days relative to index: DRUGS USED IN DIABETES,410
21600712412,drug_era group during day -30 through 0 days relative to index: DRUGS USED IN DIABETES,412
