covariate_id,covariate_name,covariate_analysis_id
4169287210,condition_era group during day -365 through 0 days relative to index: Itching of skin,210
4169598210,condition_era group during day -365 through 0 days relative to index: Malignant tumor of urinary system,210
4169598212,condition_era group during day -30 through 0 days relative to index: Malignant tumor of urinary system,212
4169747210,condition_era group during day -365 through 0 days relative to index: Increased uric acid level,210
4169747212,condition_era group during day -30 through 0 days relative to index: Increased uric acid level,212
4170143210,condition_era group during day -365 through 0 days relative to index: Respiratory tract infection,210
4170143212,condition_era group during day -30 through 0 days relative to index: Respiratory tract infection,212
4171710502,procedure_occurrence during day -365 through 0 days relative to index: Diagnostic radiography of skull,502
4172522210,condition_era group during day -365 through 0 days relative to index: Tumor of external ear,210
4172522212,condition_era group during day -30 through 0 days relative to index: Tumor of external ear,212
4172654502,procedure_occurrence during day -365 through 0 days relative to index: Recreational therapy,502
4173027210,condition_era group during day -365 through 0 days relative to index: Acute laryngitis and/or tracheitis,210
4173658210,condition_era group during day -365 through 0 days relative to index: Benign cerebral tumor,210
4173658212,condition_era group during day -30 through 0 days relative to index: Benign cerebral tumor,212
4173938210,condition_era group during day -365 through 0 days relative to index: Mass lesion of brain,210
4173938212,condition_era group during day -30 through 0 days relative to index: Mass lesion of brain,212
4173971210,condition_era group during day -365 through 0 days relative to index: Lymphoreticular tumor,210
4173971212,condition_era group during day -30 through 0 days relative to index: Lymphoreticular tumor,212
4174262210,condition_era group during day -365 through 0 days relative to index: Polyneuropathy,210
4174262212,condition_era group during day -30 through 0 days relative to index: Polyneuropathy,212
4174977210,condition_era group during day -365 through 0 days relative to index: Retinopathy due to diabetes mellitus,210
4174977212,condition_era group during day -30 through 0 days relative to index: Retinopathy due to diabetes mellitus,212
4175198210,condition_era group during day -365 through 0 days relative to index: Benign tumor of external ear,210
4175198212,condition_era group during day -30 through 0 days relative to index: Benign tumor of external ear,212
4175297210,condition_era group during day -365 through 0 days relative to index: Lower respiratory tract infection,210
4175440210,condition_era group during day -365 through 0 days relative to index: Diabetic autonomic neuropathy,210
4176880502,procedure_occurrence during day -365 through 0 days relative to index: Radiography of hand,502
4176880504,procedure_occurrence during day -30 through 0 days relative to index: Radiography of hand,504
4176944210,condition_era group during day -365 through 0 days relative to index: Infective disorder of head,210
4176946210,condition_era group during day -365 through 0 days relative to index: Inflammatory disorder of musculoskeletal system,210
4176946212,condition_era group during day -30 through 0 days relative to index: Inflammatory disorder of musculoskeletal system,212
4177067210,condition_era group during day -365 through 0 days relative to index: Mass of urinary bladder,210
4177067212,condition_era group during day -30 through 0 days relative to index: Mass of urinary bladder,212
4177105210,condition_era group during day -365 through 0 days relative to index: Malignant tumor of extrahepatic bile duct,210
4177105212,condition_era group during day -30 through 0 days relative to index: Malignant tumor of extrahepatic bile duct,212
4177206210,condition_era group during day -365 through 0 days relative to index: Tubulointerstitial nephritis,210
4177206212,condition_era group during day -30 through 0 days relative to index: Tubulointerstitial nephritis,212
4177236210,condition_era group during day -365 through 0 days relative to index: Malignant tumor of pelvis,210
4177236212,condition_era group during day -30 through 0 days relative to index: Malignant tumor of pelvis,212
4177483210,condition_era group during day -365 through 0 days relative to index: Lower limb nerve lesion,210
4177483212,condition_era group during day -30 through 0 days relative to index: Lower limb nerve lesion,212
4178367502,procedure_occurrence during day -365 through 0 days relative to index: Radiographic imaging procedure,502
4178680210,condition_era group during day -365 through 0 days relative to index: Degenerative disorder of musculoskeletal system,210
4178680212,condition_era group during day -30 through 0 days relative to index: Degenerative disorder of musculoskeletal system,212
4178818210,condition_era group during day -365 through 0 days relative to index: Inflammation of specific body systems,210
4178818212,condition_era group during day -30 through 0 days relative to index: Inflammation of specific body systems,212
4178904210,condition_era group during day -365 through 0 days relative to index: Body temperature above reference range,210
4178904212,condition_era group during day -30 through 0 days relative to index: Body temperature above reference range,212
4178956210,condition_era group during day -365 through 0 days relative to index: Vascular disorder of extremity,210
4178956212,condition_era group during day -30 through 0 days relative to index: Vascular disorder of extremity,212
4179141210,condition_era group during day -365 through 0 days relative to index: Lesion of joint,210
4179141212,condition_era group during day -30 through 0 days relative to index: Lesion of joint,212
4179206602,device_exposure during day -365 through 0 days relative to index: Central venous catheter,602
4179206604,device_exposure during day -30 through 0 days relative to index: Central venous catheter,604
4179720210,condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of gastrointestinal tract,210
4179720212,condition_era group during day -30 through 0 days relative to index: Primary malignant neoplasm of gastrointestinal tract,212
4179875210,condition_era group during day -365 through 0 days relative to index: Antibody-mediated activation and inactivation,210
4179922210,condition_era group during day -365 through 0 days relative to index: Cytopenia,210
4179922212,condition_era group during day -30 through 0 days relative to index: Cytopenia,212
4180170210,condition_era group during day -365 through 0 days relative to index: Inflammatory disorder of the respiratory tract,210
4180170212,condition_era group during day -30 through 0 days relative to index: Inflammatory disorder of the respiratory tract,212
4180790210,condition_era group during day -365 through 0 days relative to index: Malignant tumor of colon,210
4180790212,condition_era group during day -30 through 0 days relative to index: Malignant tumor of colon,212
4180793210,condition_era group during day -365 through 0 days relative to index: Malignant tumor of pancreas,210
4180793212,condition_era group during day -30 through 0 days relative to index: Malignant tumor of pancreas,212
4180794210,condition_era group during day -365 through 0 days relative to index: Malignant retroperitoneal tumor,210
4180794212,condition_era group during day -30 through 0 days relative to index: Malignant retroperitoneal tumor,212
4180915210,condition_era group during day -365 through 0 days relative to index: Malignant tumor of urinary tract proper,210
4180915212,condition_era group during day -30 through 0 days relative to index: Malignant tumor of urinary tract proper,212
4181062210,condition_era group during day -365 through 0 days relative to index: Inflammation of skin and/or subcutaneous tissue,210
4181062212,condition_era group during day -30 through 0 days relative to index: Inflammation of skin and/or subcutaneous tissue,212
4181063210,condition_era group during day -365 through 0 days relative to index: Inflammation of specific body organs,210
4181063212,condition_era group during day -30 through 0 days relative to index: Inflammation of specific body organs,212
4181064210,condition_era group during day -365 through 0 days relative to index: Inflammatory disorder of extremity,210
4181064212,condition_era group during day -30 through 0 days relative to index: Inflammatory disorder of extremity,212
4181187210,condition_era group during day -365 through 0 days relative to index: Inflammatory disorder of head,210
4181187212,condition_era group during day -30 through 0 days relative to index: Inflammatory disorder of head,212
4181188210,condition_era group during day -365 through 0 days relative to index: Inflammatory disorder of immune system,210
4181188212,condition_era group during day -30 through 0 days relative to index: Inflammatory disorder of immune system,212
4181200210,condition_era group during day -365 through 0 days relative to index: Neoplasm of ear,210
4181200212,condition_era group during day -30 through 0 days relative to index: Neoplasm of ear,212
4181343210,condition_era group during day -365 through 0 days relative to index: Malignant tumor of esophagus,210
4181343212,condition_era group during day -30 through 0 days relative to index: Malignant tumor of esophagus,212
4181345210,condition_era group during day -365 through 0 days relative to index: Malignant tumor of biliary tract,210
4181345212,condition_era group during day -30 through 0 days relative to index: Malignant tumor of biliary tract,212
4181438502,procedure_occurrence during day -365 through 0 days relative to index: Radiography of foot,502
4181438504,procedure_occurrence during day -30 through 0 days relative to index: Radiography of foot,504
4181583210,condition_era group during day -365 through 0 days relative to index: Upper respiratory infection,210
4181583212,condition_era group during day -30 through 0 days relative to index: Upper respiratory infection,212
4181778502,procedure_occurrence during day -365 through 0 days relative to index: Intravenous injection,502
4181778504,procedure_occurrence during day -30 through 0 days relative to index: Intravenous injection,504
4182007210,condition_era group during day -365 through 0 days relative to index: Inflamed joint,210
4182007212,condition_era group during day -30 through 0 days relative to index: Inflamed joint,212
4182210210,condition_era group during day -365 through 0 days relative to index: Dementia,210
4182210212,condition_era group during day -30 through 0 days relative to index: Dementia,212
4182711210,condition_era group during day -365 through 0 days relative to index: Vasculitis of the skin,210
4182711212,condition_era group during day -30 through 0 days relative to index: Vasculitis of the skin,212
4182861502,procedure_occurrence during day -365 through 0 days relative to index: Measurement of central venous pressure,502
4182861504,procedure_occurrence during day -30 through 0 days relative to index: Measurement of central venous pressure,504
4183452210,condition_era group during day -365 through 0 days relative to index: Otitis,210
4183953210,condition_era group during day -365 through 0 days relative to index: Mass of skin,210
4183953212,condition_era group during day -30 through 0 days relative to index: Mass of skin,212
4184824602,device_exposure during day -365 through 0 days relative to index: Urinary collection bag,602
4184824604,device_exposure during day -30 through 0 days relative to index: Urinary collection bag,604
4185607210,condition_era group during day -365 through 0 days relative to index: Embolism,210
4185607212,condition_era group during day -30 through 0 days relative to index: Embolism,212
4185932210,condition_era group during day -365 through 0 days relative to index: Ischemic heart disease,210
4185932212,condition_era group during day -30 through 0 days relative to index: Ischemic heart disease,212
4186167210,condition_era group during day -365 through 0 days relative to index: Lesion of clavicle,210
4186167212,condition_era group during day -30 through 0 days relative to index: Lesion of clavicle,212
4187078502,procedure_occurrence during day -365 through 0 days relative to index: Electrocardiographic monitoring,502
4187078504,procedure_occurrence during day -30 through 0 days relative to index: Electrocardiographic monitoring,504
4188971210,condition_era group during day -365 through 0 days relative to index: Chronic disease of immune structure,210
4188971212,condition_era group during day -30 through 0 days relative to index: Chronic disease of immune structure,212
4189517502,procedure_occurrence during day -365 through 0 days relative to index: Ultrasonic guidance procedure,502
4189517504,procedure_occurrence during day -30 through 0 days relative to index: Ultrasonic guidance procedure,504
4189531210,condition_era group during day -365 through 0 days relative to index: Acute nephritis,210
4189531212,condition_era group during day -30 through 0 days relative to index: Acute nephritis,212
4189640210,condition_era group during day -365 through 0 days relative to index: Neoplasm of hematopoietic cell type,210
4189640212,condition_era group during day -30 through 0 days relative to index: Neoplasm of hematopoietic cell type,212
4189855210,condition_era group during day -365 through 0 days relative to index: Chronic arthropathy,210
4189855212,condition_era group during day -30 through 0 days relative to index: Chronic arthropathy,212
4190185210,condition_era group during day -365 through 0 days relative to index: Inflammatory disorder of digestive system,210
4190185212,condition_era group during day -30 through 0 days relative to index: Inflammatory disorder of digestive system,212
4190307210,condition_era group during day -365 through 0 days relative to index: Inflammatory disease of the central nervous system,210
4190307212,condition_era group during day -30 through 0 days relative to index: Inflammatory disease of the central nervous system,212
4190642210,condition_era group during day -365 through 0 days relative to index: Plasma cell myeloma/plasmacytoma,210
4190642212,condition_era group during day -30 through 0 days relative to index: Plasma cell myeloma/plasmacytoma,212
4190990502,procedure_occurrence during day -365 through 0 days relative to index: Neurological mental status determination,502
4193166210,condition_era group during day -365 through 0 days relative to index: Bacterial gastrointestinal infectious disease,210
4193169210,condition_era group during day -365 through 0 days relative to index: Viral respiratory infection,210
4193169212,condition_era group during day -30 through 0 days relative to index: Viral respiratory infection,212
4193588210,condition_era group during day -365 through 0 days relative to index: Moderate chronic obstructive pulmonary disease,210
4193588212,condition_era group during day -30 through 0 days relative to index: Moderate chronic obstructive pulmonary disease,212
4193704210,condition_era group during day -365 through 0 days relative to index: Type 2 diabetes mellitus without complication,210
4193704212,condition_era group during day -30 through 0 days relative to index: Type 2 diabetes mellitus without complication,212
4193869210,condition_era group during day -365 through 0 days relative to index: Bacterial intestinal infectious disease,210
4193874210,condition_era group during day -365 through 0 days relative to index: Bacterial infection of the digestive tract,210
4193961602,device_exposure during day -365 through 0 days relative to index: Elastic conforming bandage,602
4193988210,condition_era group during day -365 through 0 days relative to index: Genital infection,210
4193990210,condition_era group during day -365 through 0 days relative to index: Infection of digestive system,210
4193990212,condition_era group during day -30 through 0 days relative to index: Infection of digestive system,212
4194360602,device_exposure during day -365 through 0 days relative to index: Fogarty catheter,602
4194610210,condition_era group during day -365 through 0 days relative to index: Trunk arterial embolus,210
4194610212,condition_era group during day -30 through 0 days relative to index: Trunk arterial embolus,212
4194863502,procedure_occurrence during day -365 through 0 days relative to index: External iliac arteriography,502
4196152502,procedure_occurrence during day -365 through 0 days relative to index: CT of neck with contrast,502
4196378502,procedure_occurrence during day -365 through 0 days relative to index: Flexible fiberoptic sigmoidoscopy,502
4196378504,procedure_occurrence during day -30 through 0 days relative to index: Flexible fiberoptic sigmoidoscopy,504
4197217502,procedure_occurrence during day -365 through 0 days relative to index: Arteriovenous anastomosis for renal dialysis,502
4197217504,procedure_occurrence during day -30 through 0 days relative to index: Arteriovenous anastomosis for renal dialysis,504
4198381210,condition_era group during day -365 through 0 days relative to index: Ulcer of duodenum,210
4198451502,procedure_occurrence during day -365 through 0 days relative to index: Contrast radiography via drain,502
4199409210,condition_era group during day -365 through 0 days relative to index: Edema of trunk,210
4200516210,condition_era group during day -365 through 0 days relative to index: Lesion of brain,210
4200516212,condition_era group during day -30 through 0 days relative to index: Lesion of brain,212
4200726210,condition_era group during day -365 through 0 days relative to index: Qualitative abnormality of granulocyte,210
4200726212,condition_era group during day -30 through 0 days relative to index: Qualitative abnormality of granulocyte,212
4201554210,condition_era group during day -365 through 0 days relative to index: Lesion of eye structure,210
4201554212,condition_era group during day -30 through 0 days relative to index: Lesion of eye structure,212
4201612502,procedure_occurrence during day -365 through 0 days relative to index: Ophthalmoscopy,502
4201612504,procedure_occurrence during day -30 through 0 days relative to index: Ophthalmoscopy,504
4203097210,condition_era group during day -365 through 0 days relative to index: Mass of knee,210
4203097212,condition_era group during day -30 through 0 days relative to index: Mass of knee,212
4204138502,procedure_occurrence during day -365 through 0 days relative to index: Warming subject using infusion of warm intravenous fluid,502
4204187210,condition_era group during day -365 through 0 days relative to index: Renal mass,210
4204187212,condition_era group during day -30 through 0 days relative to index: Renal mass,212
4205144502,procedure_occurrence during day -365 through 0 days relative to index: Portable electroencephalogram,502
4205256210,condition_era group during day -365 through 0 days relative to index: Mass of lower limb,210
4205256212,condition_era group during day -30 through 0 days relative to index: Mass of lower limb,212
4205440210,condition_era group during day -365 through 0 days relative to index: Limbic disorder,210
4205440212,condition_era group during day -30 through 0 days relative to index: Limbic disorder,212
4206115210,condition_era group during day -365 through 0 days relative to index: Glomerulopathy due to diabetes mellitus,210
4206115212,condition_era group during day -30 through 0 days relative to index: Glomerulopathy due to diabetes mellitus,212
4206591210,condition_era group during day -365 through 0 days relative to index: Mass of trunk,210
4206591212,condition_era group during day -30 through 0 days relative to index: Mass of trunk,212
4206920502,procedure_occurrence during day -365 through 0 days relative to index: Nebulizer therapy,502
4206920504,procedure_occurrence during day -30 through 0 days relative to index: Nebulizer therapy,504
4207184210,condition_era group during day -365 through 0 days relative to index: Bacterial respiratory infection,210
4207615210,condition_era group during day -365 through 0 days relative to index: Thrombosis of vein of trunk,210
4207615212,condition_era group during day -30 through 0 days relative to index: Thrombosis of vein of trunk,212
4208466210,condition_era group during day -365 through 0 days relative to index: Thrombosis of blood vessel,210
4208466212,condition_era group during day -30 through 0 days relative to index: Thrombosis of blood vessel,212
4208662210,condition_era group during day -365 through 0 days relative to index: Bacterial lower respiratory infection,210
4208784210,condition_era group during day -365 through 0 days relative to index: Infective otitis media,210
4209746210,condition_era group during day -365 through 0 days relative to index: Duodenal ulcer without hemorrhage AND without perforation,210
4210011502,procedure_occurrence during day -365 through 0 days relative to index: Ocular slit lamp examination,502
4210011504,procedure_occurrence during day -30 through 0 days relative to index: Ocular slit lamp examination,504
4210480502,procedure_occurrence during day -365 through 0 days relative to index: Nerve block,502
4212328210,condition_era group during day -365 through 0 days relative to index: Neoplasm affecting hematopoietic structure,210
4212328212,condition_era group during day -30 through 0 days relative to index: Neoplasm affecting hematopoietic structure,212
4213310210,condition_era group during day -365 through 0 days relative to index: Degenerative disease of the central nervous system,210
4213310212,condition_era group during day -30 through 0 days relative to index: Degenerative disease of the central nervous system,212
4214519210,condition_era group during day -365 through 0 days relative to index: Intestinal infectious disease due to anaerobic bacteria,210
4214956802,observation during day -365 through 0 days relative to index: History of clinical finding in subject,802
4214956804,observation during day -30 through 0 days relative to index: History of clinical finding in subject,804
4217197502,"procedure_occurrence during day -365 through 0 days relative to index: Biofeedback, pulse wave velocity",502
4217197504,"procedure_occurrence during day -30 through 0 days relative to index: Biofeedback, pulse wave velocity",504
4217924502,"procedure_occurrence during day -365 through 0 days relative to index: Extremity testing for strength, dexterity or stamina",502
4218403502,"procedure_occurrence during day -365 through 0 days relative to index: Bone density study, dual photon absorptiometry",502
4218781210,condition_era group during day -365 through 0 days relative to index: Cerebral hemisphere hemorrhage,210
4219809602,device_exposure during day -365 through 0 days relative to index: Collagen dressing,602
4219810602,device_exposure during day -365 through 0 days relative to index: Hemostatic gauze product,602
4219810604,device_exposure during day -30 through 0 days relative to index: Hemostatic gauze product,604
4219814602,device_exposure during day -365 through 0 days relative to index: Nebulizer,602
4219814604,device_exposure during day -30 through 0 days relative to index: Nebulizer,604
4220238210,condition_era group during day -365 through 0 days relative to index: Multiple congenital cysts of kidney,210
4220238212,condition_era group during day -30 through 0 days relative to index: Multiple congenital cysts of kidney,212
4220362802,observation during day -365 through 0 days relative to index: Ex-drinker,802
4222896210,condition_era group during day -365 through 0 days relative to index: Chronic duodenal ulcer without hemorrhage AND without perforation,210
4223595210,condition_era group during day -365 through 0 days relative to index: Atopic IgE-mediated allergic disorder,210
4223595212,condition_era group during day -30 through 0 days relative to index: Atopic IgE-mediated allergic disorder,212
4223759210,condition_era group during day -365 through 0 days relative to index: IgE-mediated allergic disorder,210
4223759212,condition_era group during day -30 through 0 days relative to index: IgE-mediated allergic disorder,212
4223938210,condition_era group during day -365 through 0 days relative to index: Dizziness,210
4224022602,device_exposure during day -365 through 0 days relative to index: Elastic adhesive bandage,602
4224118210,condition_era group during day -365 through 0 days relative to index: Bladder dysfunction,210
4224204602,device_exposure during day -365 through 0 days relative to index: Polyurethane foam dressing,602
4224205602,device_exposure during day -365 through 0 days relative to index: Polyurethane foam sterile film dressing,602
4224205604,device_exposure during day -30 through 0 days relative to index: Polyurethane foam sterile film dressing,604
4224741210,condition_era group during day -365 through 0 days relative to index: Degenerative disorder of macula,210
4225273210,condition_era group during day -365 through 0 days relative to index: Chronic gastritis,210
4226263210,condition_era group during day -365 through 0 days relative to index: Pharyngitis,210
4226263212,condition_era group during day -30 through 0 days relative to index: Pharyngitis,212
4226399210,condition_era group during day -365 through 0 days relative to index: Fibrillation,210
4226399212,condition_era group during day -30 through 0 days relative to index: Fibrillation,212
4226401502,procedure_occurrence during day -365 through 0 days relative to index: Taking arterial blood pressure,502
4226991210,condition_era group during day -365 through 0 days relative to index: Xerostomia,210
4226991212,condition_era group during day -30 through 0 days relative to index: Xerostomia,212
4229392210,condition_era group during day -365 through 0 days relative to index: Giddiness,210
4229828502,procedure_occurrence during day -365 through 0 days relative to index: Measurement of blood flow rate in vascular access,502
4229828504,procedure_occurrence during day -30 through 0 days relative to index: Measurement of blood flow rate in vascular access,504
4229928602,device_exposure during day -365 through 0 days relative to index: Surgical adhesive tape,602
4229930602,device_exposure during day -365 through 0 days relative to index: Wound management dressing,602
4229930604,device_exposure during day -30 through 0 days relative to index: Wound management dressing,604
4230167502,procedure_occurrence during day -365 through 0 days relative to index: Artificial respiration,502
4230167504,procedure_occurrence during day -30 through 0 days relative to index: Artificial respiration,504
4230774210,condition_era group during day -365 through 0 days relative to index: Heart valve regurgitation,210
4230774212,condition_era group during day -30 through 0 days relative to index: Heart valve regurgitation,212
4231363210,condition_era group during day -365 through 0 days relative to index: Thrombosis,210
4231363212,condition_era group during day -30 through 0 days relative to index: Thrombosis,212
4233227502,procedure_occurrence during day -365 through 0 days relative to index: Orthopantogram,502
4233903210,condition_era group during day -365 through 0 days relative to index: Mass of thoracic structure,210
4234533210,condition_era group during day -365 through 0 days relative to index: Tonsillitis,210
4234533212,condition_era group during day -30 through 0 days relative to index: Tonsillitis,212
4235076502,procedure_occurrence during day -365 through 0 days relative to index: Replacement of peritoneal dialysis catheter,502
4236024502,procedure_occurrence during day -365 through 0 days relative to index: Diagnostic radiography of lumbar spine,502
4236024504,procedure_occurrence during day -30 through 0 days relative to index: Diagnostic radiography of lumbar spine,504
4236160210,condition_era group during day -365 through 0 days relative to index: Primary systemic vasculitis,210
4236160212,condition_era group during day -30 through 0 days relative to index: Primary systemic vasculitis,212
4236605602,device_exposure during day -365 through 0 days relative to index: Silicone foam sheet dressing,602
4236605604,device_exposure during day -30 through 0 days relative to index: Silicone foam sheet dressing,604
4236607602,device_exposure during day -365 through 0 days relative to index: Silicone gel sheet dressing,602
4237458210,condition_era group during day -365 through 0 days relative to index: Fracture of clavicle,210
4237458212,condition_era group during day -30 through 0 days relative to index: Fracture of clavicle,212
4239130502,procedure_occurrence during day -365 through 0 days relative to index: Oxygen therapy,502
4239130504,procedure_occurrence during day -30 through 0 days relative to index: Oxygen therapy,504
4239189602,device_exposure during day -365 through 0 days relative to index: Bone screw,602
4239314210,condition_era group during day -365 through 0 days relative to index: Primary immune deficiency disorder,210
4239314212,condition_era group during day -30 through 0 days relative to index: Primary immune deficiency disorder,212
4239871210,condition_era group during day -365 through 0 days relative to index: Benign neoplasm of central nervous system,210
4239871212,condition_era group during day -30 through 0 days relative to index: Benign neoplasm of central nervous system,212
4239897210,condition_era group during day -365 through 0 days relative to index: Benign neoplasm of intra-abdominal organs,210
4239975210,condition_era group during day -365 through 0 days relative to index: Myocardial disease,210
4239975212,condition_era group during day -30 through 0 days relative to index: Myocardial disease,212
4241043210,condition_era group during day -365 through 0 days relative to index: Benign neoplasm of head,210
4241043212,condition_era group during day -30 through 0 days relative to index: Benign neoplasm of head,212
4242411210,condition_era group during day -365 through 0 days relative to index: Acute nephropathy,210
4242411212,condition_era group during day -30 through 0 days relative to index: Acute nephropathy,212
4242498210,condition_era group during day -365 through 0 days relative to index: Benign neoplasm of pelvis,210
4242514210,condition_era group during day -365 through 0 days relative to index: Benign neoplasm of skin of ear,210
4242514212,condition_era group during day -30 through 0 days relative to index: Benign neoplasm of skin of ear,212
4242816210,condition_era group during day -365 through 0 days relative to index: Benign neoplasm of pituitary gland,210
4242816212,condition_era group during day -30 through 0 days relative to index: Benign neoplasm of pituitary gland,212
4242980210,condition_era group during day -365 through 0 days relative to index: Benign neoplasm of trunk,210
4243161210,condition_era group during day -365 through 0 days relative to index: Open wound of head,210
4243411210,condition_era group during day -365 through 0 days relative to index: Benign neoplasm of gastrointestinal tract,210
4243427210,condition_era group during day -365 through 0 days relative to index: Benign neoplasm of liver,210
4243600502,procedure_occurrence during day -365 through 0 days relative to index: In situ perfusion,502
4243954602,device_exposure during day -365 through 0 days relative to index: Carbon dioxide absorber,602
4244369502,procedure_occurrence during day -365 through 0 days relative to index: Infusion chemotherapy for malignant neoplasm,502
4244986502,procedure_occurrence during day -365 through 0 days relative to index: CT of brain without contrast,502
4244986504,procedure_occurrence during day -30 through 0 days relative to index: CT of brain without contrast,504
4245975210,condition_era group during day -365 through 0 days relative to index: Hepatic failure,210
4246125210,condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of large intestine,210
4246125212,condition_era group during day -30 through 0 days relative to index: Primary malignant neoplasm of large intestine,212
4246695210,condition_era group during day -365 through 0 days relative to index: Open wound of head AND/OR neck,210
4247120210,condition_era group during day -365 through 0 days relative to index: Gastrointestinal ulcer,210
4247597210,condition_era group during day -365 through 0 days relative to index: Intraocular hemorrhage,210
4247597212,condition_era group during day -30 through 0 days relative to index: Intraocular hemorrhage,212
4248028210,condition_era group during day -365 through 0 days relative to index: Supraventricular arrhythmia,210
4248028212,condition_era group during day -30 through 0 days relative to index: Supraventricular arrhythmia,212
4248965602,device_exposure during day -365 through 0 days relative to index: Wound drainage bag,602
4249437210,condition_era group during day -365 through 0 days relative to index: Disease due to Alphaherpesvirinae,210
4249437212,condition_era group during day -30 through 0 days relative to index: Disease due to Alphaherpesvirinae,212
4249893502,procedure_occurrence during day -365 through 0 days relative to index: Colonoscopy,502
4249893504,procedure_occurrence during day -30 through 0 days relative to index: Colonoscopy,504
4251589502,procedure_occurrence during day -365 through 0 days relative to index: Physical rehabilitation therapy management,502
4251589504,procedure_occurrence during day -30 through 0 days relative to index: Physical rehabilitation therapy management,504
4252419502,procedure_occurrence during day -365 through 0 days relative to index: Radiologic examination of knee,502
4252419504,procedure_occurrence during day -30 through 0 days relative to index: Radiologic examination of knee,504
4254542210,condition_era group during day -365 through 0 days relative to index: Hypopituitarism,210
4254542212,condition_era group during day -30 through 0 days relative to index: Hypopituitarism,212
4254899502,procedure_occurrence during day -365 through 0 days relative to index: Dietary regime management,502
4256228210,condition_era group during day -365 through 0 days relative to index: Respiratory failure,210
4256228212,condition_era group during day -30 through 0 days relative to index: Respiratory failure,212
4256761210,condition_era group during day -365 through 0 days relative to index: Imaging result abnormal,210
4257833502,procedure_occurrence during day -365 through 0 days relative to index: Patient transfer management,502
4260263502,procedure_occurrence during day -365 through 0 days relative to index: Diffusion weighted magnetic resonance imaging,502
4261026210,condition_era group during day -365 through 0 days relative to index: Still's disease with juvenile onset and/or adult onset,210
4261026212,condition_era group during day -30 through 0 days relative to index: Still's disease with juvenile onset and/or adult onset,212
4261497502,procedure_occurrence during day -365 through 0 days relative to index: Ultrasonography of abdomen,502
4261794502,procedure_occurrence during day -365 through 0 days relative to index: Electrocardiogram with exercise test,502
4261842210,condition_era group during day -365 through 0 days relative to index: Sick sinus syndrome,210
4262010502,procedure_occurrence during day -365 through 0 days relative to index: Tracheostomy care management,502
4262010504,procedure_occurrence during day -30 through 0 days relative to index: Tracheostomy care management,504
4262021502,procedure_occurrence during day -365 through 0 days relative to index: Perineal care management,502
4262178210,condition_era group during day -365 through 0 days relative to index: Neurogenic dysfunction of the urinary bladder,210
4262269602,device_exposure during day -365 through 0 days relative to index: Sterile polypropylene monofilament suture,602
4262378502,procedure_occurrence during day -365 through 0 days relative to index: Injection of anesthetic agent into brachial plexus,502
4262378504,procedure_occurrence during day -30 through 0 days relative to index: Injection of anesthetic agent into brachial plexus,504
4262443210,condition_era group during day -365 through 0 days relative to index: Chronic arthritis,210
4262443212,condition_era group during day -30 through 0 days relative to index: Chronic arthritis,212
4263367210,condition_era group during day -365 through 0 days relative to index: Glomerulonephritis,210
4263367212,condition_era group during day -30 through 0 days relative to index: Glomerulonephritis,212
4264033210,condition_era group during day -365 through 0 days relative to index: Systemic vasculitis,210
4264033212,condition_era group during day -30 through 0 days relative to index: Systemic vasculitis,212
4264073210,condition_era group during day -365 through 0 days relative to index: Fracture of tooth,210
4264477502,procedure_occurrence during day -365 through 0 days relative to index: Diagnostic radiography of abdomen,502
4264477504,procedure_occurrence during day -30 through 0 days relative to index: Diagnostic radiography of abdomen,504
4265034502,procedure_occurrence during day -365 through 0 days relative to index: Giving patient an enema,502
4266367210,condition_era group during day -365 through 0 days relative to index: Influenza,210
4266786210,condition_era group during day -365 through 0 days relative to index: Neoplasm of skin region,210
4266786212,condition_era group during day -30 through 0 days relative to index: Neoplasm of skin region,212
4266866502,procedure_occurrence during day -365 through 0 days relative to index: Superficial fine needle aspiration biopsy,502
4267432210,condition_era group during day -365 through 0 days relative to index: Erythropenia,210
4267432212,condition_era group during day -30 through 0 days relative to index: Erythropenia,212
4267560210,condition_era group during day -365 through 0 days relative to index: Neoplasm of integumentary system,210
4267560212,condition_era group during day -30 through 0 days relative to index: Neoplasm of integumentary system,212
4268911210,condition_era group during day -365 through 0 days relative to index: Disorientated,210
4270024210,condition_era group during day -365 through 0 days relative to index: Acute non-ST segment elevation myocardial infarction,210
4270024212,condition_era group during day -30 through 0 days relative to index: Acute non-ST segment elevation myocardial infarction,212
4271310602,device_exposure during day -365 through 0 days relative to index: Tubular bandage,602
4271310604,device_exposure during day -30 through 0 days relative to index: Tubular bandage,604
4271450210,condition_era group during day -365 through 0 days relative to index: Acute infectious disease,210
4271450212,condition_era group during day -30 through 0 days relative to index: Acute infectious disease,212
4272012502,procedure_occurrence during day -365 through 0 days relative to index: Insertion of cannula for hemodialysis,502
4277737602,device_exposure during day -365 through 0 days relative to index: Electrical battery,602
4277745210,condition_era group during day -365 through 0 days relative to index: Disease due to Orthomyxoviridae,210
4281232210,condition_era group during day -365 through 0 days relative to index: Type B viral hepatitis,210
4281232212,condition_era group during day -30 through 0 days relative to index: Type B viral hepatitis,212
4281749210,condition_era group during day -365 through 0 days relative to index: Heart valve disorder,210
