cohort_id,concept_set_id,concept_set_name,concept_count,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,database_id
200,7,Myalgia,-5,255348,Polymyalgia rheumatica,Condition,SNOMED,Clinical Finding,S,65323003,1970-01-01,2099-12-31,NA,PREMIER
203,0,Chronic kidney disease,21,4189531,Acute nephritis,Condition,SNOMED,Clinical Finding,S,61503006,1970-01-01,2099-12-31,NA,PREMIER
203,0,Chronic kidney disease,9,4177206,Tubulointerstitial nephritis,Condition,SNOMED,Clinical Finding,S,428255004,2008-01-31,2099-12-31,NA,PREMIER
203,0,Chronic kidney disease,-5,197329,Acute renal failure due to acute cortical necrosis,Condition,SNOMED,Clinical Finding,S,429224003,2008-01-31,2099-12-31,NA,PREMIER
203,0,Chronic kidney disease,-5,74080,Orthostatic proteinuria,Condition,SNOMED,Clinical Finding,S,32482005,1970-01-01,2099-12-31,NA,PREMIER
203,0,Chronic kidney disease,5,4264718,Chronic interstitial nephritis,Condition,SNOMED,Clinical Finding,S,60926001,1970-01-01,2099-12-31,NA,PREMIER
203,0,Chronic kidney disease,-5,45757466,Acute renal failure due to tubular necrosis,Condition,SNOMED,Clinical Finding,S,145681000119101,2015-01-31,2099-12-31,NA,PREMIER
203,0,Chronic kidney disease,482,4102631,Acute interstitial nephritis,Condition,SNOMED,Clinical Finding,S,28637003,1970-01-01,2099-12-31,NA,PREMIER
203,0,Chronic kidney disease,271,197320,Acute renal failure syndrome,Condition,SNOMED,Clinical Finding,S,14669001,1970-01-01,2099-12-31,NA,PREMIER
203,0,Chronic kidney disease,67,36712846,Persistent proteinuria,Condition,SNOMED,Clinical Finding,S,12511000132108,2017-01-31,2099-12-31,NA,PREMIER
203,0,Chronic kidney disease,67,36712845,Isolated proteinuria,Condition,SNOMED,Clinical Finding,S,12491000132101,2017-01-31,2099-12-31,NA,PREMIER
203,0,Chronic kidney disease,49,4054992,Rapidly progressive nephritic syndrome,Condition,SNOMED,Clinical Finding,S,197689003,1970-01-01,2099-12-31,NA,PREMIER
203,0,Chronic kidney disease,4229,443771,Renal hypertension,Condition,SNOMED,Clinical Finding,S,28119000,1970-01-01,2099-12-31,NA,PREMIER
